hand,height,player,age,ace,df,bpSaved
R,203.0,105668 - Jerzy Janowicz,- 20,8.0,2.5,0.5675
R,203.0,105668 - Jerzy Janowicz,21 ~ 25,10.067226890756302,5.680672268907563,0.5666386554621848
R,203.0,105668 - Jerzy Janowicz,26 ~ 30,9.0,4.785714285714286,0.6092857142857143
R,178.0,105671 - Gastao Elias,- 20,3.5,3.0,0.395
R,178.0,105671 - Gastao Elias,21 ~ 25,4.0,3.130434782608696,0.5621739130434784
R,178.0,105671 - Gastao Elias,26 ~ 30,3.7857142857142856,2.761904761904762,0.501904761904762
R,180.0,105676 - David Goffin,- 20,3.5,2.0,0.855
R,180.0,105676 - David Goffin,21 ~ 25,4.876623376623376,4.077922077922078,0.555064935064935
R,180.0,105676 - David Goffin,26 ~ 30,5.681451612903226,3.2016129032258065,0.5137903225806452
R,180.0,105676 - David Goffin,31 ~ 35,4.681818181818182,3.4545454545454546,0.6036363636363636
R,185.0,105677 - Nikola Cacic,26 ~ 30,1.0,2.5,0.5
L,176.0,105678 - Axel Michon,21 ~ 25,2.5,3.0,0.5800000000000001
R,196.0,105683 - Milos Raonic,- 20,14.325581395348838,2.5813953488372094,0.6120930232558138
R,196.0,105683 - Milos Raonic,21 ~ 25,15.115384615384615,3.019230769230769,0.5620384615384615
R,196.0,105683 - Milos Raonic,26 ~ 30,16.772972972972973,3.848648648648649,0.5269189189189188
R,183.0,105688 - Manuel Sanchez,- 20,6.0,4.0,0.5
R,183.0,105688 - Manuel Sanchez,26 ~ 30,4.0,8.0,0.6
R,173.0,105692 - Alessandro Bega,26 ~ 30,4.0,3.0,0.2
R,178.0,105711 - Dino Marcan,21 ~ 25,0.0,1.5,0.475
R,185.0,105720 - Stanislav Vovk,- 20,1.0,2.0,0.43
R,185.0,105723 - Andrey Kuznetsov,- 20,3.909090909090909,3.090909090909091,0.5154545454545455
R,185.0,105723 - Andrey Kuznetsov,21 ~ 25,5.244897959183674,2.9285714285714284,0.5418367346938776
R,185.0,105723 - Andrey Kuznetsov,26 ~ 30,5.613636363636363,3.4545454545454546,0.5288636363636364
R,193.0,105730 - Devin Britton,- 20,8.0,4.333333333333333,0.5733333333333334
R,180.0,105731 - Steven Diez,21 ~ 25,2.4,4.4,0.48600000000000004
R,180.0,105731 - Steven Diez,26 ~ 30,1.6666666666666667,3.6666666666666665,0.5166666666666667
R,180.0,105731 - Steven Diez,31 ~ 35,0.0,1.0,0.67
R,188.0,105732 - Pierre Hugues Herbert,21 ~ 25,10.470588235294118,4.764705882352941,0.4985294117647059
R,188.0,105732 - Pierre Hugues Herbert,26 ~ 30,8.21875,3.99375,0.5823125
R,188.0,105732 - Pierre Hugues Herbert,31 ~ 35,5.666666666666667,4.333333333333333,0.43999999999999995
R,185.0,105733 - Rhyne Williams,21 ~ 25,8.958333333333334,3.2083333333333335,0.5545833333333333
R,178.0,105738 - Tsung Hua Yang,- 20,5.0,1.6666666666666667,0.6999999999999998
R,178.0,105738 - Tsung Hua Yang,21 ~ 25,4.0,1.0,0.5
R,168.0,105751 - Roberto Ortega Olmedo,21 ~ 25,3.0,2.0,0.78
R,180.0,105757 - Sandro Ehrat,21 ~ 25,3.0,2.0,0.17
R,180.0,105757 - Sandro Ehrat,26 ~ 30,4.5,0.5,0.44999999999999996
R,188.0,105777 - Grigor Dimitrov,- 20,5.588235294117647,3.627450980392157,0.48980392156862745
R,188.0,105777 - Grigor Dimitrov,21 ~ 25,7.133858267716535,3.074803149606299,0.5589370078740159
R,188.0,105777 - Grigor Dimitrov,26 ~ 30,7.070754716981132,4.183962264150943,0.5934905660377359
R,188.0,105777 - Grigor Dimitrov,31 ~ 35,5.658536585365853,3.097560975609756,0.5109756097560977
R,185.0,105781 - Andrei Vasilevski,21 ~ 25,5.0,5.0,0.57
R,193.0,105783 - Chase Buchanan,- 20,2.0,1.0,0.5
R,193.0,105783 - Chase Buchanan,21 ~ 25,8.0,5.0,0.43
R,188.0,105806 - Mirza Basic,21 ~ 25,5.0,2.0,0.6481818181818182
R,188.0,105806 - Mirza Basic,26 ~ 30,5.529411764705882,2.088235294117647,0.533235294117647
R,188.0,105806 - Mirza Basic,31 ~ 35,4.0,1.0,0.47666666666666674
R,188.0,105807 - Pablo Carreno Busta,- 20,2.0,3.0,0.36
R,188.0,105807 - Pablo Carreno Busta,21 ~ 25,3.9338235294117645,1.8970588235294117,0.5212499999999999
R,188.0,105807 - Pablo Carreno Busta,26 ~ 30,4.105726872246696,1.7973568281938326,0.6073568281938325
R,188.0,105807 - Pablo Carreno Busta,31 ~ 35,3.7083333333333335,1.5416666666666667,0.5370833333333334
R,188.0,105815 - Tennys Sandgren,26 ~ 30,8.782608695652174,2.8,0.5836521739130434
R,188.0,105815 - Tennys Sandgren,31 ~ 35,2.0,4.0,0.4
R,183.0,105819 - Guido Andreozzi,21 ~ 25,4.25,4.25,0.69
R,183.0,105819 - Guido Andreozzi,26 ~ 30,4.03125,4.8125,0.583125
R,183.0,105827 - Laurynas Grigelis,- 20,0.0,4.0,0.5
R,183.0,105841 - Lorenzo Giustino,21 ~ 25,0.5,0.0,0.44499999999999995
R,183.0,105841 - Lorenzo Giustino,26 ~ 30,3.8,5.6,0.46799999999999997
R,175.0,105842 - Di Wu,- 20,0.5,1.5,0.165
R,175.0,105842 - Di Wu,21 ~ 25,1.9166666666666667,2.8333333333333335,0.5291666666666667
R,175.0,105842 - Di Wu,26 ~ 30,3.5714285714285716,1.4285714285714286,0.5685714285714286
R,188.0,105853 - Tigre Hank,21 ~ 25,4.0,2.3333333333333335,0.5566666666666666
R,193.0,105870 - Yannick Hanfmann,21 ~ 25,4.666666666666667,2.0,0.6233333333333333
R,193.0,105870 - Yannick Hanfmann,26 ~ 30,4.222222222222222,2.0925925925925926,0.5637037037037037
R,193.0,105870 - Yannick Hanfmann,31 ~ 35,4.75,0.75,0.625
R,183.0,105871 - Sekou Bangoura,26 ~ 30,5.0,6.0,0.0
R,193.0,105872 - Christian Lindell,- 20,4.5,1.5,0.33499999999999996
R,193.0,105872 - Christian Lindell,21 ~ 25,4.5,4.166666666666667,0.5033333333333333
R,203.0,105874 - Albano Olivetti,- 20,15.0,5.333333333333333,0.47333333333333333
R,203.0,105874 - Albano Olivetti,21 ~ 25,19.90909090909091,6.2727272727272725,0.6399999999999999
R,185.0,105877 - Emilio Gomez,21 ~ 25,4.0,4.666666666666667,0.6733333333333333
R,185.0,105877 - Emilio Gomez,26 ~ 30,2.909090909090909,2.1818181818181817,0.5290909090909092
R,185.0,105877 - Emilio Gomez,31 ~ 35,1.0,1.0,0.4
R,191.0,105881 - Matthew Barton,21 ~ 25,14.625,4.125,0.78
R,185.0,105882 - Stefano Travaglia,21 ~ 25,9.0,4.0,0.71
R,185.0,105882 - Stefano Travaglia,26 ~ 30,7.391891891891892,3.472972972972973,0.5405405405405407
R,168.0,105888 - Toni Androic,21 ~ 25,2.0,2.0,0.62
R,183.0,105902 - James Duckworth,- 20,7.2,3.0,0.562
R,183.0,105902 - James Duckworth,21 ~ 25,9.976744186046512,3.5348837209302326,0.6330232558139536
R,183.0,105902 - James Duckworth,26 ~ 30,7.45945945945946,2.6216216216216215,0.5831081081081081
R,183.0,105902 - James Duckworth,31 ~ 35,9.333333333333334,2.0,0.4633333333333333
R,203.0,105905 - Danilo Petrovic,26 ~ 30,5.8,4.4,0.674
R,190.0,105906 - Kevin Krawietz,- 20,2.5,3.5,0.28500000000000003
R,190.0,105906 - Kevin Krawietz,21 ~ 25,1.0,2.0,0.4
R,190.0,105906 - Kevin Krawietz,26 ~ 30,6.5,3.0,0.44
L,185.0,105911 - Andrea Collarini,26 ~ 30,0.0,2.0,0.38
R,188.0,105916 - Marton Fucsovics,- 20,9.0,2.0,0.83
R,188.0,105916 - Marton Fucsovics,21 ~ 25,3.8333333333333335,4.083333333333333,0.5425
R,188.0,105916 - Marton Fucsovics,26 ~ 30,4.317708333333333,3.6145833333333335,0.569375
R,188.0,105916 - Marton Fucsovics,31 ~ 35,4.5,3.5,0.25
R,185.0,105917 - Gianni Mina,- 20,2.5,2.5,0.5349999999999999
R,185.0,105917 - Gianni Mina,21 ~ 25,2.5,2.0,0.625
R,185.0,105930 - Daniel Kosakowski,- 20,4.0,3.0,0.55
R,185.0,105930 - Daniel Kosakowski,21 ~ 25,4.0,2.0,0.5
R,185.0,105932 - Nikoloz Basilashvili,21 ~ 25,2.810344827586207,3.4482758620689653,0.535
R,185.0,105932 - Nikoloz Basilashvili,26 ~ 30,4.530805687203792,4.720379146919432,0.5456398104265403
R,185.0,105932 - Nikoloz Basilashvili,31 ~ 35,2.0,2.0,0.4766666666666666
L,193.0,105933 - Roberto Quiroz,26 ~ 30,3.3333333333333335,1.5,0.36999999999999994
R,188.0,105934 - Chuhan Wang,21 ~ 25,3.5,4.0,0.545
R,185.0,105936 - Filip Krajinovic,- 20,2.3333333333333335,2.111111111111111,0.36777777777777776
R,185.0,105936 - Filip Krajinovic,21 ~ 25,4.454545454545454,2.1363636363636362,0.5790909090909091
R,185.0,105936 - Filip Krajinovic,26 ~ 30,4.681818181818182,1.8863636363636365,0.5916477272727273
R,180.0,105943 - Federico Gaio,21 ~ 25,5.0,6.166666666666667,0.585
R,180.0,105943 - Federico Gaio,26 ~ 30,5.0,3.75,0.4466666666666667
R,180.0,105948 - Federico Coria,26 ~ 30,2.3974358974358974,2.576923076923077,0.5091025641025642
R,180.0,105952 - Renzo Olivo,21 ~ 25,3.5869565217391304,4.8478260869565215,0.5393478260869564
R,180.0,105952 - Renzo Olivo,26 ~ 30,0.875,5.375,0.5
L,185.0,105960 - Evan King,- 20,0.0,3.0,0.64
L,185.0,105960 - Evan King,21 ~ 25,2.3333333333333335,2.6666666666666665,0.4266666666666667
L,185.0,105960 - Evan King,26 ~ 30,0.0,3.0,0.4
R,183.0,105963 - Arthur De Greef,21 ~ 25,4.0,3.125,0.55
R,185.0,105967 - Henri Laaksonen,- 20,6.5,5.0,0.535
R,185.0,105967 - Henri Laaksonen,21 ~ 25,5.483870967741935,5.032258064516129,0.5319354838709677
R,185.0,105967 - Henri Laaksonen,26 ~ 30,5.862068965517241,3.3620689655172415,0.5325862068965517
R,188.0,105985 - Darian King,21 ~ 25,1.625,2.0,0.48125
R,188.0,105985 - Darian King,26 ~ 30,1.0,2.6666666666666665,0.37666666666666665
R,183.0,105992 - Ryan Harrison,- 20,6.235955056179775,3.438202247191011,0.5591011235955057
R,183.0,105992 - Ryan Harrison,21 ~ 25,7.02542372881356,3.330508474576271,0.5966949152542372
R,183.0,105992 - Ryan Harrison,26 ~ 30,8.942307692307692,3.3653846153846154,0.5923076923076923
L,186.0,105999 - Bowen Ouyang,21 ~ 25,8.0,5.0,0.7
R,172.0,106000 - Damir Dzumhur,21 ~ 25,2.709090909090909,2.8454545454545452,0.5129999999999999
R,172.0,106000 - Damir Dzumhur,26 ~ 30,2.4901960784313726,2.803921568627451,0.5142156862745098
R,180.0,106005 - Constant Lestienne,21 ~ 25,1.0,4.0,0.4
R,180.0,106005 - Constant Lestienne,26 ~ 30,3.9285714285714284,2.9285714285714284,0.4957142857142857
R,174.0,106006 - Agustin Velotti,- 20,4.0,1.0,0.64
R,174.0,106006 - Agustin Velotti,21 ~ 25,3.6666666666666665,1.3333333333333333,0.5100000000000001
R,183.0,106026 - Yuki Bhambri,- 20,2.6666666666666665,3.6666666666666665,0.37833333333333335
R,183.0,106026 - Yuki Bhambri,21 ~ 25,2.6,2.933333333333333,0.35733333333333334
R,183.0,106026 - Yuki Bhambri,26 ~ 30,2.2,4.4,0.506
R,178.0,106031 - Raymond Sarmiento,26 ~ 30,2.0,3.0,0.44
R,178.0,106032 - Facundo Arguello,21 ~ 25,2.4,3.6666666666666665,0.3886666666666666
R,178.0,106032 - Facundo Arguello,26 ~ 30,0.0,0.0,0.33
R,183.0,106034 - Yasutaka Uchiyama,21 ~ 25,7.666666666666667,0.6666666666666666,0.47333333333333333
R,183.0,106034 - Yasutaka Uchiyama,26 ~ 30,7.464285714285714,2.642857142857143,0.5325
R,188.0,106035 - Isak Arvidsson,21 ~ 25,5.0,3.0,0.79
R,170.0,106043 - Diego Schwartzman,- 20,1.25,3.75,0.545
R,170.0,106043 - Diego Schwartzman,21 ~ 25,2.593984962406015,2.601503759398496,0.5148872180451127
R,170.0,106043 - Diego Schwartzman,26 ~ 30,1.7238493723849373,3.209205020920502,0.5594560669456066
R,178.0,106044 - Nicolas Kicker,21 ~ 25,2.433333333333333,2.8,0.573
R,178.0,106044 - Nicolas Kicker,26 ~ 30,1.875,2.25,0.549375
R,180.0,106045 - Denis Kudla,- 20,4.933333333333334,4.0,0.5719999999999998
R,180.0,106045 - Denis Kudla,21 ~ 25,4.746031746031746,3.015873015873016,0.5495238095238095
R,180.0,106045 - Denis Kudla,26 ~ 30,6.587628865979381,3.556701030927835,0.5083505154639175
L,183.0,106053 - Philip Davydenko,- 20,0.0,3.0,0.62
L,183.0,106053 - Philip Davydenko,21 ~ 25,1.5,1.5,0.6799999999999999
R,185.0,106058 - Jack Sock,- 20,8.041666666666666,5.458333333333333,0.63125
R,185.0,106058 - Jack Sock,21 ~ 25,6.636842105263158,4.2894736842105265,0.6036842105263157
R,185.0,106058 - Jack Sock,26 ~ 30,6.894736842105263,4.035087719298246,0.5484210526315789
R,185.0,106065 - Marco Cecchinato,21 ~ 25,2.8275862068965516,2.4482758620689653,0.48482758620689664
R,185.0,106065 - Marco Cecchinato,26 ~ 30,4.776978417266187,2.5323741007194243,0.5319424460431654
R,193.0,106071 - Bernard Tomic,- 20,5.757009345794392,1.925233644859813,0.5773831775700935
R,193.0,106071 - Bernard Tomic,21 ~ 25,9.006369426751592,1.6878980891719746,0.599936305732484
R,193.0,106071 - Bernard Tomic,26 ~ 30,9.342105263157896,1.763157894736842,0.5876315789473685
R,178.0,106072 - Alexey Vatutin,21 ~ 25,1.25,4.5,0.52
R,178.0,106072 - Alexey Vatutin,26 ~ 30,1.0,3.0,0.22
R,183.0,106075 - Jozef Kovalik,21 ~ 25,3.3333333333333335,2.4583333333333335,0.6124999999999999
R,183.0,106075 - Jozef Kovalik,26 ~ 30,3.5405405405405403,3.054054054054054,0.5018918918918919
R,196.0,106078 - Egor Gerasimov,21 ~ 25,7.0,4.0,0.5
R,196.0,106078 - Egor Gerasimov,26 ~ 30,7.571428571428571,3.5714285714285716,0.5648351648351647
R,178.0,106090 - Daniel Berta,- 20,0.5,1.5,0.375
R,183.0,106093 - Benjamin Mitchell,- 20,9.25,6.0,0.505
R,183.0,106093 - Benjamin Mitchell,21 ~ 25,4.0,3.0,0.62
R,185.0,106099 - Salvatore Caruso,21 ~ 25,3.5,3.5,0.5375
R,185.0,106099 - Salvatore Caruso,26 ~ 30,3.3620689655172415,2.7586206896551726,0.5701724137931035
R,183.0,106105 - Guilherme Clezar,- 20,4.5,2.0,0.595
R,183.0,106105 - Guilherme Clezar,21 ~ 25,5.2,3.4,0.44800000000000006
L,183.0,106109 - Alex Bolt,21 ~ 25,11.125,3.375,0.51
L,183.0,106109 - Alex Bolt,26 ~ 30,6.580645161290323,2.903225806451613,0.5216129032258064
R,175.0,106110 - Filip Horansky,21 ~ 25,1.3333333333333333,2.3333333333333335,0.56
R,175.0,106110 - Filip Horansky,26 ~ 30,4.0,1.8,0.398
R,180.0,106120 - Ricardo Ojeda Lara,21 ~ 25,1.1666666666666667,0.6666666666666666,0.5533333333333333
R,191.0,106121 - Taro Daniel,21 ~ 25,3.2857142857142856,2.9365079365079363,0.5584126984126984
R,191.0,106121 - Taro Daniel,26 ~ 30,4.164835164835165,2.4615384615384617,0.5190109890109889
R,183.0,106137 - Tristan Lamasine,21 ~ 25,4.8,3.2,0.462
R,183.0,106137 - Tristan Lamasine,26 ~ 30,1.0,1.75,0.6225
R,183.0,106148 - Roberto Carballes Baena,- 20,3.0,4.0,0.5
R,183.0,106148 - Roberto Carballes Baena,21 ~ 25,3.0,3.389830508474576,0.5693220338983052
R,183.0,106148 - Roberto Carballes Baena,26 ~ 30,2.552380952380952,2.8857142857142857,0.5525714285714285
R,191.0,106167 - Joris De Loore,21 ~ 25,10.0,3.0,0.51
R,180.0,106174 - Gonzalo Lama,21 ~ 25,3.0,2.0,0.57
R,180.0,106174 - Gonzalo Lama,26 ~ 30,1.5,2.5,0.265
R,173.0,106177 - Oriol Roca Batalla,21 ~ 25,13.0,4.0,0.96
R,178.0,106186 - Jason Kubler,- 20,2.0,2.0,0.57
R,178.0,106186 - Jason Kubler,21 ~ 25,4.333333333333333,8.166666666666666,0.48333333333333334
R,178.0,106186 - Jason Kubler,26 ~ 30,6.277777777777778,4.111111111111111,0.5977777777777776
R,180.0,106198 - Hugo Dellien,26 ~ 30,1.9387755102040816,1.8979591836734695,0.5344897959183673
R,178.0,106203 - Pedro Sakamoto,26 ~ 30,2.0,2.0,0.0
L,193.0,106207 - Mate Pavic,- 20,3.4285714285714284,2.4285714285714284,0.5971428571428571
L,193.0,106207 - Mate Pavic,21 ~ 25,12.333333333333334,3.0,0.6333333333333333
L,198.0,106210 - Jiri Vesely,- 20,6.3,5.6,0.487
L,198.0,106210 - Jiri Vesely,21 ~ 25,7.15625,3.73125,0.61525
L,198.0,106210 - Jiri Vesely,26 ~ 30,11.112676056338028,4.112676056338028,0.5925352112676057
R,196.0,106214 - Oscar Otte,21 ~ 25,9.0,3.6666666666666665,0.43
R,196.0,106214 - Oscar Otte,26 ~ 30,8.407407407407407,4.314814814814815,0.6262962962962964
R,183.0,106216 - Bjorn Fratangelo,21 ~ 25,4.8604651162790695,3.627906976744186,0.5293023255813953
R,183.0,106216 - Bjorn Fratangelo,26 ~ 30,5.8,2.7333333333333334,0.572
R,180.0,106218 - Marcos Giron,21 ~ 25,3.75,5.0,0.7825
R,180.0,106218 - Marcos Giron,26 ~ 30,5.317757009345795,1.8317757009345794,0.5630841121495327
R,183.0,106220 - Dimitar Kuzmanov,21 ~ 25,2.0,4.666666666666667,0.5466666666666667
R,183.0,106220 - Dimitar Kuzmanov,26 ~ 30,3.8333333333333335,4.166666666666667,0.6283333333333333
R,188.0,106225 - Andrew Whittington,21 ~ 25,8.8,6.8,0.576
R,183.0,106227 - Ji Sung Nam,26 ~ 30,4.333333333333333,3.6666666666666665,0.5466666666666667
R,180.0,106228 - Juan Ignacio Londero,- 20,1.0,1.0,0.75
R,180.0,106228 - Juan Ignacio Londero,21 ~ 25,3.125,2.125,0.5625
R,180.0,106228 - Juan Ignacio Londero,26 ~ 30,3.767123287671233,2.9315068493150687,0.5442465753424657
R,185.0,106233 - Dominic Thiem,- 20,5.826086956521739,3.130434782608696,0.5939130434782609
R,185.0,106233 - Dominic Thiem,21 ~ 25,6.0285714285714285,3.057142857142857,0.5605
R,185.0,106233 - Dominic Thiem,26 ~ 30,5.433333333333334,2.316666666666667,0.5446666666666666
R,185.0,106234 - Aslan Karatsev,- 20,2.0,3.0,0.5599999999999999
R,185.0,106234 - Aslan Karatsev,21 ~ 25,2.0,4.0,0.62
R,185.0,106234 - Aslan Karatsev,26 ~ 30,4.8,4.35,0.5714
R,196.0,106243 - Mate Delic,- 20,3.0,0.5,0.61
R,196.0,106243 - Mate Delic,21 ~ 25,4.0,1.1428571428571428,0.6142857142857142
R,188.0,106244 - Oliver Golding,- 20,10.333333333333334,10.0,0.66
R,188.0,106246 - Robin Kern,- 20,3.3333333333333335,5.0,0.54
R,178.0,106249 - Joao Domingues,21 ~ 25,2.2,0.6,0.4720000000000001
R,178.0,106249 - Joao Domingues,26 ~ 30,1.0,0.8,0.678
R,183.0,106250 - Luis Patino,21 ~ 25,2.0,1.0,0.54
R,193.0,106261 - Dennis Novikov,- 20,20.5,8.0,0.5700000000000001
R,193.0,106261 - Dennis Novikov,21 ~ 25,7.214285714285714,3.4285714285714284,0.5485714285714287
L,183.0,106281 - Liam Broady,- 20,2.0,5.0,0.2
L,183.0,106281 - Liam Broady,21 ~ 25,3.5555555555555554,2.0,0.4566666666666666
L,183.0,106281 - Liam Broady,26 ~ 30,4.190476190476191,2.142857142857143,0.5647619047619047
R,188.0,106283 - Mitchell Krueger,- 20,0.0,2.0,0.0
R,188.0,106283 - Mitchell Krueger,21 ~ 25,5.0,2.7777777777777777,0.5466666666666666
R,188.0,106283 - Mitchell Krueger,26 ~ 30,4.230769230769231,2.1538461538461537,0.5084615384615385
R,188.0,106288 - Mathias Bourgue,21 ~ 25,5.0,2.0,0.48666666666666664
R,188.0,106288 - Mathias Bourgue,26 ~ 30,1.0,2.0,0.58
R,180.0,106290 - Filip Peliwo,- 20,4.5,5.25,0.6075
R,188.0,106291 - Luke Saville,- 20,6.6,4.8,0.6260000000000001
R,188.0,106291 - Luke Saville,21 ~ 25,4.5,6.0,0.61
R,180.0,106293 - Kimmer Coppejans,- 20,4.0,3.0,0.67
R,180.0,106293 - Kimmer Coppejans,21 ~ 25,5.0,2.75,0.51
R,180.0,106293 - Kimmer Coppejans,26 ~ 30,5.4,1.4,0.49800000000000005
R,183.0,106296 - Gregoire Barrere,21 ~ 25,5.428571428571429,3.857142857142857,0.5057142857142857
R,183.0,106296 - Gregoire Barrere,26 ~ 30,5.928571428571429,2.7142857142857144,0.5289285714285714
R,185.0,106298 - Lucas Pouille,- 20,4.875,3.75,0.58625
R,185.0,106298 - Lucas Pouille,21 ~ 25,8.33157894736842,3.768421052631579,0.606157894736842
R,185.0,106298 - Lucas Pouille,26 ~ 30,6.842105263157895,4.473684210526316,0.6013157894736844
R,183.0,106302 - Andrew Harris,26 ~ 30,3.6666666666666665,3.0,0.37999999999999995
R,180.0,106321 - Xin Gao,- 20,6.0,5.0,0.5
R,185.0,106324 - Vaclav Safranek,21 ~ 25,2.5,3.0,0.5
R,178.0,106328 - Christian Harrison,- 20,5.5,2.0,0.9299999999999999
R,178.0,106328 - Christian Harrison,21 ~ 25,4.5,3.3333333333333335,0.5316666666666666
R,178.0,106328 - Christian Harrison,26 ~ 30,4.833333333333333,3.0,0.5433333333333333
L,183.0,106329 - Thiago Monteiro,21 ~ 25,4.277777777777778,2.5555555555555554,0.5248611111111111
L,183.0,106329 - Thiago Monteiro,26 ~ 30,6.297297297297297,1.864864864864865,0.6199999999999999
R,183.0,106331 - Christopher Oconnell,21 ~ 25,4.0,3.5,0.66
R,183.0,106331 - Christopher Oconnell,26 ~ 30,8.548387096774194,1.8387096774193548,0.6158064516129034
R,191.0,106348 - Evgeny Karlovskiy,21 ~ 25,15.0,3.0,0.92
R,183.0,106353 - Pedja Krstin,- 20,2.5,3.0,0.225
R,183.0,106353 - Pedja Krstin,21 ~ 25,3.0,5.0,0.5
R,183.0,106353 - Pedja Krstin,26 ~ 30,2.0,4.0,0.605
R,186.0,106361 - Adam Pavlasek,21 ~ 25,7.071428571428571,3.2857142857142856,0.6071428571428571
R,188.0,106362 - Laurent Lokoli,- 20,8.5,4.5,0.525
R,188.0,106362 - Laurent Lokoli,21 ~ 25,19.0,7.0,0.55
R,188.0,106368 - Ramkumar Ramanathan,- 20,6.0,6.0,0.5966666666666667
R,188.0,106368 - Ramkumar Ramanathan,21 ~ 25,7.931034482758621,3.9310344827586206,0.5589655172413793
R,188.0,106368 - Ramkumar Ramanathan,26 ~ 30,10.25,4.25,0.4575
R,188.0,106378 - Kyle Edmund,- 20,5.0,2.4166666666666665,0.505
R,188.0,106378 - Kyle Edmund,21 ~ 25,6.0932642487046635,2.616580310880829,0.5791709844559586
R,188.0,106378 - Kyle Edmund,26 ~ 30,6.363636363636363,4.0,0.5745454545454546
R,185.0,106390 - Matteo Donati,- 20,7.0,1.5,0.62
L,178.0,106393 - Frederico Ferreira Silva,- 20,2.0,4.0,0.5
L,178.0,106393 - Frederico Ferreira Silva,21 ~ 25,1.75,2.0,0.3825
L,178.0,106393 - Frederico Ferreira Silva,26 ~ 30,4.0,3.0,0.355
R,193.0,106397 - Wishaya Trongcharoenchaikul,- 20,3.0,8.0,0.55
R,185.0,106398 - Pedro Cachin,21 ~ 25,3.5,1.6666666666666667,0.37999999999999995
R,185.0,106398 - Pedro Cachin,26 ~ 30,10.0,2.125,0.50125
R,193.0,106401 - Nick Kyrgios,- 20,14.487179487179487,3.8974358974358974,0.606923076923077
R,193.0,106401 - Nick Kyrgios,21 ~ 25,15.786585365853659,3.573170731707317,0.5848780487804878
R,193.0,106401 - Nick Kyrgios,26 ~ 30,16.322033898305083,3.2711864406779663,0.5806779661016949
R,178.0,106408 - Mario Vilella Martinez,21 ~ 25,6.0,2.0,0.71
R,178.0,106408 - Mario Vilella Martinez,26 ~ 30,7.375,5.75,0.69875
L,178.0,106412 - Lucas Gomez,- 20,0.0,4.0,0.33
L,178.0,106412 - Lucas Gomez,21 ~ 25,0.6,2.2,0.266
L,170.0,106415 - Yoshihito Nishioka,- 20,1.0833333333333333,1.4166666666666667,0.4791666666666667
L,170.0,106415 - Yoshihito Nishioka,21 ~ 25,1.9259259259259258,1.75,0.5246296296296297
L,170.0,106415 - Yoshihito Nishioka,26 ~ 30,1.7636363636363637,1.4,0.5276363636363636
L,191.0,106420 - Gianluigi Quinzi,21 ~ 25,9.0,4.0,0.775
R,198.0,106421 - Daniil Medvedev,- 20,6.0,1.4,0.46399999999999997
R,198.0,106421 - Daniil Medvedev,21 ~ 25,8.228346456692913,3.484251968503937,0.5562204724409449
R,198.0,106421 - Daniil Medvedev,26 ~ 30,8.684931506849315,3.712328767123288,0.5732876712328767
R,196.0,106423 - Thanasi Kokkinakis,- 20,8.814814814814815,4.185185185185185,0.5696296296296296
R,196.0,106423 - Thanasi Kokkinakis,21 ~ 25,10.34375,4.5,0.6671875
R,196.0,106423 - Thanasi Kokkinakis,26 ~ 30,11.222222222222221,2.5555555555555554,0.5700000000000001
R,180.0,106425 - Blake Mott,21 ~ 25,7.0,2.0,0.355
R,185.0,106426 - Cristian Garin,- 20,2.2,3.2,0.512
R,185.0,106426 - Cristian Garin,21 ~ 25,4.767241379310345,3.043103448275862,0.5892241379310345
R,185.0,106426 - Cristian Garin,26 ~ 30,2.8529411764705883,3.588235294117647,0.5638235294117646
R,188.0,106432 - Borna Coric,- 20,5.596153846153846,2.2788461538461537,0.5899038461538463
R,188.0,106432 - Borna Coric,21 ~ 25,6.7727272727272725,2.2142857142857144,0.5603246753246752
R,188.0,106432 - Borna Coric,26 ~ 30,8.105263157894736,2.1578947368421053,0.5752631578947368
R,180.0,106764 - Christopher Koderisch,- 20,2.0,3.0,0.5
R,185.0,108701 - Juan Sebastian Cabal,26 ~ 30,6.0,5.5,0.41000000000000003
R,183.0,109054 - Daniel Masur,21 ~ 25,3.8,2.8,0.6519999999999999
R,183.0,109054 - Daniel Masur,26 ~ 30,10.0,4.0,0.6
R,196.0,109303 - Stefano Napolitano,21 ~ 25,4.666666666666667,2.0,0.5566666666666666
R,188.0,109699 - Julian Lenz,26 ~ 30,3.0,3.0,0.36
L,191.0,109739 - Maximilian Marterer,- 20,2.0,4.0,0.67
L,191.0,109739 - Maximilian Marterer,21 ~ 25,6.205882352941177,1.8970588235294117,0.5619117647058823
L,191.0,109739 - Maximilian Marterer,26 ~ 30,9.0,3.125,0.585
R,190.0,110536 - Kevin King,21 ~ 25,7.0,6.0,0.74
R,190.0,110536 - Kevin King,26 ~ 30,4.4,6.0,0.44400000000000006
R,188.0,110596 - Fred Simonsson,21 ~ 25,4.0,10.0,0.71
R,183.0,110602 - Dennis Novak,- 20,6.0,3.0,0.6
R,183.0,110602 - Dennis Novak,21 ~ 25,5.7272727272727275,4.363636363636363,0.5800000000000001
R,183.0,110602 - Dennis Novak,26 ~ 30,4.341463414634147,2.317073170731707,0.48073170731707326
R,183.0,110685 - G D Jones,- 20,0.0,5.0,0.33
R,183.0,110685 - G D Jones,21 ~ 25,2.0,3.0,0.33
